Day,Day of Year (Day),Duration (min),Fixture,Flow Rate (gpm),Start Time of Year (hr),Start time (hr),End Time of Year (hr),Type
2E7,255.0,3.5,CWSH,1.5290000000000001,6106.67,10.670000000000073,6106.7283333333335,1.0
3E4,255.0,0.131,FAUC,0.7490000000000001,6106.75,10.75,6106.752183333333,1.0
3E4,255.0,3.000000000010914,SHWR,2.0,6106.98,10.979999999999563,6107.03,3.0
2E7,255.0,0.142,SHWR & FAUC,2.23,6107.03,11.029999999999745,6107.032366666666,3.0
3E4,255.0,-0.1419999999961874,SHWR,2.0,6107.032366666666,11.032366666666348,6107.03,3.0
2E7,255.0,0.142,SHWR & FAUC,2.634,6107.03,11.029999999999745,6107.032366666666,3.0
3E4,255.0,1.312000000016269,SHWR,2.0,6107.032366666666,11.032366666666348,6107.054233333333,3.0
2E7,255.0,0.142,FAUC,0.23,6107.06,11.0600000000004,6107.062366666667,1.0
3E4,255.0,0.39299999999999996,FAUC,0.8059999999999999,6107.09,11.090000000000146,6107.09655,1.0
3E4,255.0,0.131,FAUC,0.518,6107.14,11.140000000000327,6107.142183333333,1.0
3E4,255.0,1.8000000000392902,FAUC,1.686,6107.4,11.399999999999636,6107.43,4.0
3E4,255.0,0.5579999999827123,FAUC,2.737,6107.43,11.430000000000291,6107.4393,4.0
3E4,255.0,0.4899999999906868,FAUC,1.051,6107.4393,11.439300000000003,6107.4474666666665,4.0
3E4,255.0,0.262,FAUC,0.547,6107.47,11.470000000000255,6107.474366666667,1.0
3E4,255.0,0.131,FAUC,0.518,6107.49,11.489999999999782,6107.492183333333,1.0
3E4,255.0,0.655,FAUC,0.8759999999999999,6107.53,11.529999999999745,6107.540916666667,1.0
3E4,255.0,0.39299999999999996,FAUC,0.557,6107.55,11.550000000000182,6107.55655,1.0
2E7,255.0,1.993,FAUC,1.205,6107.87,11.86999999999989,6107.903216666667,1.0
2E7,255.0,0.142,FAUC,0.518,6107.92,11.920000000000073,6107.922366666667,1.0
2E7,255.0,0.142,FAUC,0.5760000000000001,6108.21,12.210000000000036,6108.212366666667,1.0
2E7,255.0,0.142,FAUC,0.23,6108.37,12.36999999999989,6108.3723666666665,1.0
2E7,255.0,0.142,FAUC,1.735,6108.49,12.489999999999782,6108.492366666666,2.0
2E7,255.0,0.42700000000000005,FAUC,0.653,6108.55,12.550000000000182,6108.557116666667,1.0
2E7,255.0,0.285,FAUC,1.411,6108.57,12.569999999999709,6108.57475,1.0
2E7,255.0,0.142,FAUC,1.21,6108.65,12.649999999999636,6108.652366666666,1.0
3E4,255.0,1.8000000000392902,CWSH,1.455,6110.73,14.729999999999563,6110.76,3.0
2E7,255.0,0.142,CWSH & FAUC,1.685,6110.76,14.760000000000218,6110.762366666667,3.0
3E4,255.0,0.8909999999741558,CWSH,1.455,6110.762366666667,14.762366666666821,6110.777216666666,3.0
3E4,255.0,5.0,CWSH,0.8109999999999999,6111.13,15.13000000000011,6111.213333333333,1.0
3E4,255.0,0.5,CWSH,0.45,6111.31,15.3100000000004,6111.318333333334,1.0
3E4,255.0,0.33299999999999996,CWSH,0.623,6111.32,15.319999999999709,6111.32555,1.0
3E4,255.0,5.0,CWSH,0.8079999999999999,6111.41,15.409999999999854,6111.493333333333,1.0
2E7,255.0,0.142,FAUC,0.7490000000000001,6111.69,15.6899999999996,6111.692366666666,1.0
3E4,255.0,0.131,FAUC,0.518,6111.71,15.710000000000036,6111.712183333333,1.0
3E4,255.0,0.655,FAUC,0.484,6111.97,15.970000000000255,6111.980916666667,1.0
2E7,255.0,0.42700000000000005,FAUC,0.17300000000000001,6112.32,16.31999999999971,6112.327116666666,1.0
2E7,255.0,0.142,FAUC,1.67,6112.57,16.56999999999971,6112.572366666666,1.0
2E7,255.0,0.285,FAUC,0.922,6112.59,16.590000000000146,6112.59475,1.0
2E7,255.0,8.542,SHWR,1.229,6113.01,17.01000000000022,6113.152366666667,1.0
3E4,255.0,0.262,FAUC,0.922,6113.18,17.18000000000029,6113.184366666667,1.0
2E7,255.0,0.285,FAUC,1.324,6113.2,17.199999999999818,6113.20475,2.0
2E7,255.0,0.285,FAUC,0.23,6113.21,17.210000000000036,6113.21475,1.0
3E4,255.0,0.131,FAUC,1.094,6113.22,17.220000000000255,6113.222183333333,1.0
2E7,255.0,0.7120000000000001,FAUC,1.555,6113.24,17.23999999999978,6113.2518666666665,1.0
2E7,255.0,0.42700000000000005,FAUC,0.768,6113.3,17.300000000000182,6113.307116666667,1.0
2E7,255.0,0.285,FAUC,1.699,6113.33,17.329999999999927,6113.33475,1.0
2E7,255.0,0.142,FAUC,0.5760000000000001,6113.39,17.390000000000327,6113.392366666667,1.0
2E7,255.0,0.142,FAUC,0.518,6113.55,17.550000000000182,6113.552366666667,1.0
2E7,255.0,0.142,FAUC,0.9790000000000001,6113.63,17.63000000000011,6113.632366666667,1.0
2E7,255.0,0.285,FAUC,1.584,6113.89,17.890000000000327,6113.89475,1.0
2E7,255.0,0.142,FAUC,0.518,6113.91,17.909999999999854,6113.9123666666665,1.0
2E7,255.0,3.844,FAUC,0.873,6114.0,18.0,6114.064066666667,1.0
2E7,255.0,0.285,FAUC,0.547,6114.1,18.100000000000364,6114.10475,1.0
2E7,255.0,0.142,FAUC,0.95,6114.45,18.449999999999818,6114.452366666666,2.0
2E7,255.0,0.285,FAUC,1.037,6114.52,18.520000000000437,6114.5247500000005,1.0
2E7,255.0,4.9830000000000005,FAUC,0.021,6114.69,18.6899999999996,6114.77305,1.0
2E7,255.0,0.285,FAUC,0.922,6114.78,18.779999999999745,6114.78475,1.0
2E7,255.0,0.142,FAUC,0.23,6114.79,18.789999999999964,6114.792366666667,1.0
2E7,255.0,0.285,FAUC,0.17300000000000001,6114.8,18.800000000000182,6114.80475,1.0
2E7,255.0,0.142,FAUC,0.547,6114.83,18.829999999999927,6114.8323666666665,2.0
2E7,255.0,0.285,FAUC,0.922,6114.84,18.840000000000146,6114.84475,1.0
2E7,255.0,0.142,FAUC,0.23,6114.86,18.859999999999673,6114.862366666666,1.0
2E7,255.0,0.285,FAUC,0.778,6114.87,18.86999999999989,6114.87475,2.0
2E7,255.0,0.285,FAUC,0.72,6114.92,18.920000000000073,6114.92475,1.0
2E7,255.0,0.285,FAUC,0.662,6115.09,19.090000000000146,6115.09475,1.0
2E7,255.0,2.42,FAUC,0.057999999999999996,6115.16,19.159999999999854,6115.200333333333,1.0
2E7,255.0,0.285,FAUC,0.17300000000000001,6115.67,19.670000000000073,6115.67475,1.0
3E4,255.0,1.31,FAUC,0.922,6115.68,19.68000000000029,6115.7018333333335,1.0
3E4,255.0,0.524,FAUC,0.878,6115.71,19.710000000000036,6115.718733333333,1.0
3E4,255.0,0.39299999999999996,FAUC,0.9790000000000001,6115.73,19.729999999999563,6115.73655,1.0
3E4,255.0,0.262,FAUC,0.72,6115.76,19.76000000000022,6115.764366666667,1.0
3E4,255.0,0.131,FAUC,0.7490000000000001,6115.78,19.779999999999745,6115.782183333333,1.0
2E7,255.0,0.142,FAUC,1.2100000000000002,6115.88,19.88000000000011,6115.882366666667,2.0
2E7,255.0,0.142,FAUC,0.518,6116.93,20.93000000000029,6116.932366666667,1.0
3E4,255.0,0.39299999999999996,FAUC,0.787,6118.72,22.720000000000255,6118.72655,1.0
3E4,255.0,1.834,FAUC,0.946,6119.06,23.0600000000004,6119.090566666667,1.0
3E4,255.0,0.655,FAUC,1.025,6119.14,23.140000000000327,6119.150916666667,1.0
1E9,256.0,4.585,FAUC,0.9740000000000001,6125.11,5.109999999999673,6125.186416666666,1.0
1E9,256.0,4.333,CWSH,1.271,6126.67,6.670000000000073,6126.7422166666665,1.0
1E9,256.0,0.131,FAUC,0.8640000000000001,6126.79,6.789999999999964,6126.792183333333,1.0
1E9,256.0,0.262,FAUC,0.662,6126.91,6.9099999999998545,6126.914366666667,1.0
1E9,256.0,2.0,CWSH,0.8590000000000001,6126.95,6.949999999999818,6126.983333333334,1.0
1E9,256.0,0.524,FAUC,1.08,6127.01,7.010000000000218,6127.018733333333,1.0
1E9,256.0,0.599999999958527,CWSH,1.206,6127.06,7.0600000000004,6127.07,3.0
1E9,256.0,0.524,CWSH & FAUC,1.854,6127.07,7.069999999999709,6127.078733333333,3.0
1E9,256.0,1.2760000000525906,CWSH,1.206,6127.078733333333,7.078733333332821,6127.1,3.0
1E9,256.0,0.39299999999999996,CWSH & FAUC,1.8969999999999998,6127.1,7.100000000000364,6127.10655,3.0
1E9,256.0,1.7069999999876018,CWSH,1.206,6127.10655,7.106550000000425,6127.135,3.0
1E9,256.0,0.7859999999999999,FAUC,1.44,6127.15,7.149999999999636,6127.1631,1.0
1E9,256.0,0.131,FAUC,1.2670000000000001,6127.28,7.279999999999745,6127.282183333333,1.0
1E4,256.0,0.155,FAUC,0.28800000000000003,6127.53,7.529999999999745,6127.532583333333,1.0
1E9,256.0,3.000000000010914,CWSH,1.599,6127.91,7.9099999999998545,6127.96,4.0
1E4,256.0,0.49999999999272404,FAUC,2.843,6127.96,7.960000000000036,6127.968333333333,4.0
1E4,256.0,0.27399999999033753,FAUC,1.244,6127.968333333333,7.9683333333332484,6127.9729,4.0
1E4,256.0,0.155,FAUC,0.9790000000000001,6127.98,7.979999999999563,6127.9825833333325,1.0
1E9,256.0,0.131,FAUC,1.7280000000000002,6128.18,8.180000000000291,6128.182183333333,1.0
1E9,256.0,0.262,FAUC,1.296,6128.2,8.199999999999818,6128.204366666667,1.0
1E9,256.0,0.131,FAUC,1.2670000000000001,6128.22,8.220000000000255,6128.222183333333,1.0
1E9,256.0,1.2000000000261934,CWSH,1.05,6128.25,8.25,6128.27,3.0
1E9,256.0,0.39299999999999996,CWSH & FAUC,3.8920000000000003,6128.27,8.270000000000437,6128.2765500000005,3.0
1E9,256.0,0.07399999994959217,CWSH,1.05,6128.2765500000005,8.276550000000498,6128.277783333333,3.0
1E9,256.0,4.5,CWSH,1.179,6128.3,8.300000000000182,6128.375,1.0
1E9,256.0,0.7859999999999999,FAUC,1.1520000000000001,6128.59,8.590000000000146,6128.6031,1.0
1E9,256.0,0.7859999999999999,FAUC,1.3630000000000002,6128.61,8.609999999999673,6128.6231,1.0
1E9,256.0,0.655,FAUC,1.117,6128.64,8.640000000000327,6128.650916666667,1.0
1E9,256.0,0.262,FAUC,1.296,6128.66,8.659999999999854,6128.664366666667,1.0
1E9,256.0,0.131,FAUC,0.8640000000000001,6128.95,8.949999999999818,6128.952183333333,1.0
1E4,256.0,0.155,FAUC,0.5760000000000001,6129.24,9.239999999999782,6129.242583333333,1.0
1E4,256.0,0.155,FAUC,0.9790000000000001,6129.47,9.470000000000255,6129.472583333333,1.0
1E4,256.0,0.155,FAUC,1.094,6129.72,9.720000000000255,6129.722583333333,1.0
1E9,256.0,0.524,FAUC,1.944,6129.76,9.760000000000218,6129.768733333333,1.0
1E9,256.0,0.262,FAUC,0.43200000000000005,6130.27,10.270000000000437,6130.274366666667,1.0
1E9,256.0,0.262,FAUC,2.362,6130.5,10.5,6130.504366666667,1.0
1E9,256.0,0.262,FAUC,1.354,6130.54,10.539999999999964,6130.544366666667,1.0
1E9,256.0,0.262,FAUC,1.526,6130.6,10.600000000000364,6130.604366666667,1.0
1E9,256.0,0.262,FAUC,0.662,6130.65,10.649999999999636,6130.654366666667,1.0
1E9,256.0,0.262,FAUC,0.662,6130.71,10.710000000000036,6130.714366666667,1.0
1E9,256.0,0.131,FAUC,0.461,6130.8,10.800000000000182,6130.802183333333,1.0
1E9,256.0,0.262,FAUC,2.189,6130.85,10.850000000000364,6130.854366666667,1.0
1E9,256.0,0.262,FAUC,0.8640000000000001,6130.86,10.859999999999673,6130.864366666667,1.0
1E9,256.0,0.262,FAUC,1.094,6130.88,10.88000000000011,6130.884366666667,1.0
1E9,256.0,0.39299999999999996,FAUC,1.1520000000000001,6130.96,10.960000000000036,6130.96655,1.0
1E9,256.0,0.262,FAUC,0.8640000000000001,6131.01,11.010000000000218,6131.014366666667,1.0
1E4,256.0,0.774,FAUC,1.682,6131.07,11.069999999999709,6131.082899999999,1.0
1E9,256.0,0.131,FAUC,1.2670000000000001,6131.09,11.090000000000146,6131.092183333333,1.0
1E4,256.0,0.155,FAUC,1.4400000000000002,6131.1,11.100000000000364,6131.102583333333,2.0
1E9,256.0,0.39299999999999996,FAUC,2.534,6131.11,11.109999999999673,6131.11655,2.0
1E4,256.0,0.155,FAUC,0.8640000000000001,6131.12,11.11999999999989,6131.122583333333,1.0
1E9,256.0,0.131,FAUC,1.2670000000000001,6131.14,11.140000000000327,6131.142183333333,1.0
1E4,256.0,1.859,FAUC,1.1179999999999999,6131.18,11.180000000000291,6131.210983333333,1.0
1E4,256.0,0.465,FAUC,1.2670000000000001,6131.32,11.319999999999709,6131.3277499999995,1.0
1E4,256.0,0.155,FAUC,1.094,6131.33,11.329999999999927,6131.332583333333,1.0
1E9,256.0,0.262,FAUC,0.43200000000000005,6131.34,11.340000000000146,6131.344366666667,1.0
1E9,256.0,0.262,FAUC,1.094,6131.51,11.510000000000218,6131.514366666667,1.0
1E9,256.0,0.131,FAUC,1.2670000000000001,6131.54,11.539999999999964,6131.542183333333,1.0
1E9,256.0,0.39299999999999996,FAUC,1.44,6131.56,11.5600000000004,6131.5665500000005,1.0
1E9,256.0,0.262,FAUC,0.922,6131.63,11.63000000000011,6131.634366666667,1.0
1E9,256.0,0.131,FAUC,1.7280000000000002,6131.64,11.640000000000327,6131.642183333333,1.0
1E4,256.0,2.478,FAUC,0.9790000000000001,6131.82,11.819999999999709,6131.8613,1.0
1E9,256.0,0.7859999999999999,FAUC,1.008,6131.94,11.9399999999996,6131.9531,1.0
1E4,256.0,1.3940000000000001,FAUC,1.318,6131.97,11.970000000000255,6131.993233333334,1.0
1E9,256.0,0.262,FAUC,0.662,6132.88,12.88000000000011,6132.884366666667,1.0
1E9,256.0,0.262,FAUC,0.662,6133.1,13.100000000000364,6133.104366666667,1.0
1E4,256.0,0.465,FAUC,1.1520000000000001,6133.25,13.25,6133.25775,1.0
1E4,256.0,0.31,FAUC,0.8640000000000001,6134.25,14.25,6134.255166666667,1.0
1E9,256.0,0.262,FAUC,1.411,6134.37,14.36999999999989,6134.374366666667,1.0
1E9,256.0,0.524,FAUC,1.8430000000000002,6134.4,14.399999999999636,6134.408733333333,1.0
1E9,256.0,0.131,FAUC,2.131,6134.42,14.420000000000073,6134.422183333333,1.0
1E9,256.0,0.262,FAUC,0.8640000000000001,6134.44,14.4399999999996,6134.444366666667,1.0
1E9,256.0,0.262,FAUC,1.7280000000000002,6134.45,14.449999999999818,6134.454366666667,1.0
1E9,256.0,0.524,FAUC,1.6130000000000002,6134.48,14.479999999999563,6134.488733333333,1.0
1E4,256.0,0.155,FAUC,1.958,6134.5,14.5,6134.502583333333,2.0
1E9,256.0,0.655,FAUC,3.352,6134.5,14.5,6134.510916666667,1.0
1E9,256.0,0.131,FAUC,0.8640000000000001,6134.59,14.590000000000146,6134.592183333333,1.0
1E4,256.0,0.155,FAUC,1.2670000000000001,6134.6,14.600000000000364,6134.602583333333,1.0
1E9,256.0,0.262,FAUC,0.43200000000000005,6134.61,14.609999999999673,6134.614366666667,1.0
1E4,256.0,0.31,FAUC,0.778,6134.68,14.680000000000291,6134.685166666667,1.0
1E9,256.0,0.524,FAUC,2.059,6134.69,14.6899999999996,6134.698733333333,1.0
1E9,256.0,0.39299999999999996,FAUC,0.998,6134.8,14.800000000000182,6134.80655,1.0
1E9,256.0,0.131,FAUC,0.8640000000000001,6134.9,14.899999999999636,6134.902183333333,1.0
1E9,256.0,0.131,FAUC,1.2670000000000001,6134.92,14.920000000000073,6134.922183333333,1.0
1E4,256.0,0.31,FAUC,0.95,6135.47,15.470000000000255,6135.475166666667,1.0
1E4,256.0,0.155,FAUC,1.6700000000000002,6135.48,15.479999999999563,6135.4825833333325,2.0
1E4,256.0,0.155,FAUC,0.922,6135.5,15.5,6135.502583333333,2.0
1E4,256.0,0.31,FAUC,1.0659999999999998,6135.82,15.819999999999709,6135.8251666666665,1.0
1E4,256.0,0.155,FAUC,0.5760000000000001,6135.83,15.829999999999927,6135.832583333333,1.0
1E9,256.0,6.287999999999999,SHWR,2.0,6136.02,16.020000000000437,6136.1248000000005,1.0
1E4,256.0,0.31,FAUC,0.835,6136.15,16.149999999999636,6136.155166666666,1.0
1E9,256.0,1.179,FAUC,1.8619999999999999,6137.51,17.51000000000022,6137.52965,1.0
1E9,256.0,0.262,FAUC,0.8640000000000001,6137.54,17.539999999999964,6137.544366666667,1.0
1E9,256.0,0.262,FAUC,0.8640000000000001,6139.41,19.409999999999854,6139.414366666667,1.0
1E9,256.0,1.4409999999999998,FAUC,1.136,6139.6,19.600000000000364,6139.624016666667,1.0
1E4,256.0,0.31,FAUC,0.5760000000000001,6139.84,19.840000000000146,6139.845166666667,1.0
1E4,256.0,0.929,FAUC,1.258,6139.95,19.949999999999818,6139.965483333333,1.0
1E4,256.0,0.155,FAUC,0.40299999999999997,6140.0,20.0,6140.002583333333,1.0
1E4,256.0,0.62,FAUC,1.4260000000000002,6140.03,20.029999999999745,6140.040333333333,2.0
1E4,256.0,0.465,FAUC,1.094,6140.12,20.11999999999989,6140.12775,1.0
1E4,256.0,1.239,FAUC,1.433,6140.68,20.68000000000029,6140.700650000001,1.0
1E4,256.0,2.169,FAUC,1.7730000000000001,6140.72,20.720000000000255,6140.75615,1.0
1E9,256.0,1.31,FAUC,1.423,6141.1,21.100000000000364,6141.121833333334,1.0
1E9,256.0,1.048,FAUC,0.54,6141.14,21.140000000000327,6141.157466666667,1.0
1E9,256.0,0.39299999999999996,FAUC,0.73,6141.19,21.1899999999996,6141.19655,1.0
1E9,256.0,0.39299999999999996,FAUC,1.44,6141.22,21.220000000000255,6141.22655,1.0
1E9,256.0,0.131,FAUC,0.8640000000000001,6141.29,21.289999999999964,6141.292183333333,1.0
1E9,256.0,0.524,FAUC,1.08,6141.32,21.31999999999971,6141.328733333333,1.0
1E9,256.0,0.262,FAUC,0.8640000000000001,6141.77,21.770000000000437,6141.774366666667,1.0
1D2,257.0,0.131,FAUC,0.518,6144.85,0.8500000000003638,6144.852183333333,1.0
1D2,257.0,0.131,FAUC,0.691,6144.87,0.8699999999998909,6144.872183333333,1.0
1D2,257.0,0.131,FAUC,0.5760000000000001,6145.15,1.1499999999996362,6145.152183333333,1.0
1D1,257.0,0.62,FAUC,1.9729999999999999,6150.93,6.930000000000291,6150.940333333334,2.0
1D1,257.0,1.084,FAUC,1.012,6151.35,7.350000000000364,6151.368066666667,1.0
1D1,257.0,3.0980000000000003,FAUC,1.187,6151.41,7.4099999999998545,6151.461633333333,1.0
1D1,257.0,0.155,FAUC,0.553,6151.47,7.470000000000255,6151.472583333333,2.0
1D1,257.0,0.155,FAUC,0.634,6152.03,8.029999999999745,6152.032583333333,1.0
1D1,257.0,0.31,FAUC,0.893,6152.19,8.1899999999996,6152.195166666666,1.0
1D1,257.0,0.155,FAUC,1.325,6152.35,8.350000000000364,6152.352583333333,1.0
1D2,257.0,0.131,FAUC,0.518,6152.83,8.829999999999927,6152.832183333333,1.0
1D2,257.0,4.0,CWSH,1.03,6152.9,8.899999999999636,6152.966666666666,1.0
1D2,257.0,0.131,FAUC,0.518,6153.3,9.300000000000182,6153.302183333333,1.0
1D2,257.0,0.131,FAUC,0.518,6153.34,9.340000000000146,6153.342183333333,1.0
1D2,257.0,3.0,CWSH,1.3519999999999999,6153.64,9.640000000000327,6153.6900000000005,1.0
1D2,257.0,0.16699999999999998,CWSH,0.922,6153.7,9.699999999999818,6153.702783333333,1.0
1D2,257.0,0.16699999999999998,CWSH,1.4240000000000002,6153.72,9.720000000000255,6153.722783333334,1.0
1D2,257.0,0.16699999999999998,CWSH,1.047,6153.93,9.930000000000291,6153.932783333334,1.0
1D1,257.0,0.155,FAUC,0.5760000000000001,6156.69,12.6899999999996,6156.692583333333,1.0
1D2,257.0,0.524,FAUC,1.411,6157.4,13.399999999999636,6157.408733333333,1.0
1D2,257.0,0.131,FAUC,0.8640000000000001,6157.42,13.420000000000073,6157.422183333333,1.0
1D2,257.0,0.131,FAUC,0.691,6157.43,13.430000000000291,6157.432183333333,1.0
1D2,257.0,0.262,FAUC,1.094,6157.51,13.510000000000218,6157.514366666667,1.0
1D2,257.0,0.524,FAUC,1.109,6157.53,13.529999999999745,6157.538733333333,1.0
1D1,257.0,16.109,SHWR,1.891,6158.44,14.4399999999996,6158.708483333333,1.0
1D1,257.0,0.155,FAUC,0.8059999999999999,6158.81,14.8100000000004,6158.812583333333,1.0
1D1,257.0,0.155,FAUC,1.037,6158.92,14.920000000000073,6158.922583333333,1.0
1D1,257.0,1.5490000000000002,FAUC,0.611,6159.17,15.170000000000073,6159.195816666666,1.0
1D1,257.0,0.774,FAUC,1.2329999999999999,6159.3,15.300000000000182,6159.3129,1.0
1D1,257.0,1.084,FAUC,0.987,6159.32,15.319999999999709,6159.338066666666,1.0
1D1,257.0,1.6669999999999998,DWSH,1.531,6159.94,15.9399999999996,6159.967783333333,1.0
1D1,257.0,1.6669999999999998,DWSH,1.469,6160.09,16.090000000000146,6160.117783333333,1.0
1D1,257.0,0.155,FAUC,2.5540000000000003,6160.68,16.68000000000029,6160.682583333333,2.0
1D1,257.0,1.3940000000000001,FAUC,1.011,6160.76,16.76000000000022,6160.783233333334,1.0
1D1,257.0,0.155,FAUC,1.037,6161.13,17.13000000000011,6161.132583333333,1.0
1D1,257.0,0.31,FAUC,0.7490000000000001,6161.17,17.170000000000073,6161.175166666667,1.0
1D1,257.0,1.239,FAUC,1.433,6161.2,17.199999999999818,6161.22065,1.0
1D1,257.0,0.774,FAUC,1.359,6161.4,17.399999999999636,6161.412899999999,1.0
1D2,257.0,0.131,FAUC,0.518,6161.62,17.61999999999989,6161.622183333333,1.0
1D1,257.0,0.155,FAUC,1.6130000000000002,6161.77,17.770000000000437,6161.772583333333,1.0
1D1,257.0,1.704,FAUC,1.581,6161.78,17.779999999999745,6161.8084,1.0
1D1,257.0,0.62,FAUC,1.382,6161.82,17.81999999999971,6161.830333333333,1.0
1D1,257.0,0.465,FAUC,0.998,6162.91,18.909999999999854,6162.91775,1.0
1D1,257.0,0.31,FAUC,1.21,6162.93,18.93000000000029,6162.935166666667,1.0
1D1,257.0,1.084,FAUC,1.531,6163.01,19.01000000000022,6163.028066666667,1.0
1D2,257.0,0.131,FAUC,0.518,6163.24,19.23999999999978,6163.242183333333,1.0
1D2,257.0,0.131,FAUC,0.691,6163.39,19.390000000000327,6163.392183333333,1.0
1D1,257.0,2.0140000000000002,FAUC,1.662,6163.86,19.859999999999673,6163.893566666667,1.0
1D1,257.0,0.465,FAUC,1.306,6163.9,19.899999999999636,6163.907749999999,1.0
1D1,257.0,2.943,FAUC,1.6369999999999998,6163.93,19.93000000000029,6163.97905,1.0
1D2,257.0,0.131,FAUC,0.518,6164.93,20.93000000000029,6164.932183333333,1.0
1D2,257.0,0.7859999999999999,FAUC,0.442,6167.1,23.100000000000364,6167.1131000000005,1.0
1D2,257.0,0.262,FAUC,1.382,6167.5,23.5,6167.504366666667,1.0
1D1,258.0,0.62,FAUC,1.9729999999999999,6174.93,6.930000000000291,6174.940333333334,2.0
1D1,258.0,1.084,FAUC,1.012,6175.35,7.350000000000364,6175.368066666667,1.0
1D1,258.0,3.0980000000000003,FAUC,1.187,6175.41,7.4099999999998545,6175.461633333333,1.0
1D1,258.0,0.155,FAUC,0.553,6175.47,7.470000000000255,6175.472583333333,2.0
1D1,258.0,0.155,FAUC,0.634,6176.03,8.029999999999745,6176.032583333333,1.0
1D3,258.0,0.155,FAUC,0.764,6176.15,8.149999999999636,6176.152583333333,2.0
1D3,258.0,0.155,FAUC,0.73,6176.17,8.170000000000073,6176.172583333333,2.0
1D1,258.0,0.31,FAUC,0.893,6176.19,8.1899999999996,6176.195166666666,1.0
1D3,258.0,0.155,FAUC,0.28800000000000003,6176.2,8.199999999999818,6176.202583333333,1.0
1D1,258.0,0.155,FAUC,1.325,6176.35,8.350000000000364,6176.352583333333,1.0
1D3,258.0,0.31,FAUC,0.691,6176.44,8.4399999999996,6176.445166666666,1.0
1D3,258.0,0.465,FAUC,0.691,6176.47,8.470000000000255,6176.47775,1.0
1D3,258.0,0.155,FAUC,1.094,6176.53,8.529999999999745,6176.532583333333,1.0
1D3,258.0,0.599999999958527,FAUC,1.598,6178.93,10.930000000000291,6178.94,4.0
1D3,258.0,0.02000000005864422,FAUC,3.024,6178.94,10.9399999999996,6178.940333333334,4.0
1D3,258.0,0.599999999958527,FAUC,1.426,6178.940333333334,10.94033333333391,6178.950333333333,4.0
1D3,258.0,0.155,FAUC,0.28800000000000003,6179.31,11.3100000000004,6179.312583333333,1.0
1D3,258.0,0.31,FAUC,0.28800000000000003,6179.33,11.329999999999927,6179.335166666667,1.0
1D1,258.0,0.155,FAUC,0.5760000000000001,6180.69,12.6899999999996,6180.692583333333,1.0
1D3,258.0,0.31,FAUC,2.2750000000000004,6180.98,12.979999999999563,6180.985166666666,2.0
1D3,258.0,0.155,FAUC,0.8059999999999999,6181.0,13.0,6181.002583333333,1.0
1D3,258.0,0.155,FAUC,0.28800000000000003,6181.07,13.069999999999709,6181.072583333333,1.0
1D3,258.0,0.155,FAUC,0.28800000000000003,6181.09,13.090000000000146,6181.092583333333,1.0
1D3,258.0,0.155,FAUC,0.461,6181.1,13.100000000000364,6181.102583333333,1.0
1D3,258.0,0.155,FAUC,0.28800000000000003,6181.14,13.140000000000327,6181.142583333333,1.0
1D3,258.0,0.155,FAUC,0.28800000000000003,6181.18,13.180000000000291,6181.182583333333,1.0
1D3,258.0,0.31,FAUC,0.28800000000000003,6181.19,13.1899999999996,6181.195166666666,1.0
1D3,258.0,0.155,FAUC,0.28800000000000003,6181.2,13.199999999999818,6181.202583333333,1.0
1D3,258.0,0.31,FAUC,0.28800000000000003,6181.25,13.25,6181.255166666667,1.0
1D3,258.0,0.62,FAUC,1.368,6182.23,14.229999999999563,6182.240333333333,1.0
1D1,258.0,16.109,SHWR,1.891,6182.44,14.4399999999996,6182.708483333333,1.0
1D1,258.0,0.155,FAUC,0.8059999999999999,6182.81,14.8100000000004,6182.812583333333,1.0
1D1,258.0,0.155,FAUC,1.037,6182.92,14.920000000000073,6182.922583333333,1.0
1D3,258.0,4.833,CWSH,1.3419999999999999,6182.94,14.9399999999996,6183.020549999999,1.0
1D3,258.0,0.155,FAUC,0.34600000000000003,6183.15,15.149999999999636,6183.152583333333,1.0
1D3,258.0,0.155,FAUC,1.187,6183.17,15.170000000000073,6183.172583333333,2.0
1D3,258.0,0.155,FAUC,0.28800000000000003,6183.18,15.180000000000291,6183.182583333333,1.0
1D3,258.0,0.155,FAUC,0.28800000000000003,6183.21,15.210000000000036,6183.212583333333,1.0
1D3,258.0,0.31,FAUC,0.317,6183.24,15.239999999999782,6183.245166666667,1.0
1D1,258.0,0.774,FAUC,1.2329999999999999,6183.3,15.300000000000182,6183.3129,1.0
1D1,258.0,1.084,FAUC,0.987,6183.32,15.319999999999709,6183.338066666666,1.0
1D3,258.0,3.5,CWSH,1.413,6183.55,15.550000000000182,6183.608333333334,1.0
1D3,258.0,0.155,FAUC,0.40299999999999997,6183.68,15.680000000000291,6183.682583333333,1.0
1D3,258.0,0.5,CWSH,1.23,6183.71,15.710000000000036,6183.718333333333,1.0
1D3,258.0,0.5,CWSH,1.203,6183.72,15.720000000000255,6183.7283333333335,1.0
1D3,258.0,0.155,FAUC,0.922,6183.74,15.739999999999782,6183.742583333333,1.0
1D3,258.0,0.31,FAUC,0.49,6183.79,15.789999999999964,6183.795166666667,1.0
1D3,258.0,0.155,FAUC,0.28800000000000003,6183.9,15.899999999999636,6183.902583333333,1.0
