Day,Day of Year (Day),Duration (min),Fixture,Flow Rate (gpm),Start Time of Year (hr),Start time (hr)
1D0,310.0,0.124,FAUC,0.461,7437.23,21.23
1D0,310.0,0.373,FAUC,0.672,7437.64,21.64
1D0,310.0,0.124,FAUC,0.8059999999999999,7437.94,21.94
1D0,310.0,0.124,FAUC,0.518,7438.72,22.72
1D0,310.0,0.746,FAUC,1.018,7438.75,22.75
1D0,310.0,0.124,FAUC,0.518,7438.77,22.77
1D0,310.0,0.124,FAUC,0.634,7438.78,22.78
1D0,310.0,0.249,FAUC,0.605,7438.81,22.81
1D0,310.0,0.124,FAUC,0.34600000000000003,7438.98,22.98
1D0,310.0,0.49700000000000005,FAUC,0.907,7439.07,23.07
1E2,311.0,0.131,FAUC,0.5760000000000001,7445.68,5.68
1E2,311.0,0.262,FAUC,0.9790000000000001,7445.7,5.7
1E2,311.0,0.39299999999999996,FAUC,0.8059999999999999,7453.2,13.2
1E2,311.0,1.31,FAUC,1.3019999999999998,7454.94,14.94
1E2,311.0,0.655,FAUC,2.915,7455.21,15.21
1E2,311.0,0.131,FAUC,0.7490000000000001,7455.33,15.33
1E2,311.0,1.4409999999999998,FAUC,1.2930000000000001,7456.6,16.6
1E2,311.0,0.131,FAUC,0.8640000000000001,7456.75,16.75
1E2,311.0,0.39299999999999996,FAUC,1.382,7456.75,16.75
1E2,311.0,0.917,FAUC,1.094,7458.36,18.36
1E2,311.0,0.262,FAUC,0.922,7458.42,18.42
1E2,311.0,0.39299999999999996,FAUC,1.286,7458.69,18.69
1E2,311.0,0.39299999999999996,FAUC,2.515,7458.75,18.75
2E9,312.0,0.465,FAUC,0.518,7464.48,0.48
2E9,312.0,0.31,FAUC,0.5760000000000001,7465.9,1.9
2E9,312.0,1.239,FAUC,1.008,7466.45,2.45
2E9,312.0,0.155,FAUC,0.9790000000000001,7466.63,2.63
2E9,312.0,0.155,FAUC,0.5760000000000001,7467.85,3.85
2E9,312.0,0.155,FAUC,0.40299999999999997,7467.89,3.89
2E9,312.0,0.155,FAUC,0.5760000000000001,7468.58,4.58
2E9,312.0,0.155,FAUC,0.5760000000000001,7468.93,4.93
2E9,312.0,0.155,FAUC,0.461,7469.58,5.58
2E9,312.0,0.155,FAUC,0.5760000000000001,7470.09,6.09
2E9,312.0,0.155,FAUC,0.461,7470.73,6.73
2E9,312.0,0.155,FAUC,0.5760000000000001,7470.73,6.73
2E9,312.0,0.929,FAUC,1.834,7472.21,8.21
2E9,312.0,0.155,FAUC,0.5760000000000001,7472.62,8.62
2E9,312.0,0.155,FAUC,0.5760000000000001,7472.67,8.67
2E9,312.0,0.929,FAUC,0.9890000000000001,7473.03,9.03
2E9,312.0,0.774,FAUC,1.452,7473.82,9.82
2E9,312.0,0.465,FAUC,0.826,7473.85,9.85
2E9,312.0,0.465,FAUC,0.883,7473.9,9.9
2E9,312.0,0.774,FAUC,0.611,7473.96,9.96
2E9,312.0,0.31,FAUC,0.662,7473.98,9.98
2E9,312.0,0.465,FAUC,1.21,7473.99,9.99
2E9,312.0,5.0,CWSH,1.188,7474.36,10.36
2E9,312.0,0.5,CWSH,1.126,7474.45,10.45
2E9,312.0,0.929,FAUC,1.1520000000000001,7474.6,10.6
2E9,312.0,0.155,FAUC,1.1520000000000001,7474.61,10.61
2E9,312.0,0.155,FAUC,1.1520000000000001,7474.63,10.63
2E9,312.0,5.167000000000001,CWSH,1.19,7474.7,10.7
2E9,312.0,0.31,FAUC,0.49,7474.8,10.8
2E9,312.0,0.155,FAUC,0.5760000000000001,7474.88,10.88
2E9,312.0,0.155,FAUC,0.5760000000000001,7475.02,11.02
2E9,312.0,0.155,FAUC,0.5760000000000001,7475.17,11.17
2E9,312.0,0.155,FAUC,0.5760000000000001,7475.3,11.3
2E9,312.0,0.31,FAUC,0.49,7475.31,11.31
2E9,312.0,0.155,FAUC,0.5760000000000001,7475.88,11.88
2E9,312.0,0.155,FAUC,0.5760000000000001,7475.91,11.91
2E9,312.0,0.155,FAUC,0.5760000000000001,7475.93,11.93
2E9,312.0,0.155,FAUC,0.5760000000000001,7476.24,12.24
2E9,312.0,0.465,FAUC,0.40299999999999997,7476.26,12.26
2E9,312.0,0.155,FAUC,0.5760000000000001,7476.29,12.29
2E9,312.0,0.929,FAUC,1.0659999999999998,7476.36,12.36
2E9,312.0,2.0140000000000002,FAUC,1.037,7476.39,12.39
2E9,312.0,0.155,FAUC,2.707,7476.4,12.4
2E9,312.0,0.155,FAUC,0.5760000000000001,7476.47,12.47
2E9,312.0,0.155,FAUC,0.5760000000000001,7476.47,12.47
2E9,312.0,0.774,FAUC,1.5319999999999998,7476.61,12.61
2E9,312.0,0.929,FAUC,0.509,7476.63,12.63
2E9,312.0,0.31,FAUC,0.49,7476.98,12.98
2E9,312.0,0.62,FAUC,0.763,7477.06,13.06
2E9,312.0,0.155,FAUC,0.5760000000000001,7477.28,13.28
2E9,312.0,0.31,FAUC,0.49,7477.38,13.38
2E9,312.0,0.155,FAUC,0.5760000000000001,7477.43,13.43
2E9,312.0,0.774,FAUC,0.426,7477.52,13.52
2E9,312.0,0.62,FAUC,0.5329999999999999,7477.53,13.53
2E9,312.0,0.155,FAUC,0.461,7477.6,13.6
2E9,312.0,0.155,FAUC,0.5760000000000001,7477.79,13.79
2E9,312.0,0.31,FAUC,0.40299999999999997,7477.89,13.89
2E9,312.0,0.155,FAUC,0.5760000000000001,7477.96,13.96
2E9,312.0,0.31,FAUC,0.49,7477.99,13.99
2E9,312.0,0.155,FAUC,0.5760000000000001,7478.08,14.08
2E9,312.0,0.155,FAUC,0.5760000000000001,7478.09,14.09
2E9,312.0,0.155,FAUC,0.461,7478.17,14.17
2E9,312.0,0.31,FAUC,1.44,7478.18,14.18
2E9,312.0,0.465,FAUC,1.018,7478.27,14.27
2E9,312.0,0.31,FAUC,1.44,7478.31,14.31
2E9,312.0,0.155,FAUC,0.40299999999999997,7478.44,14.44
2E9,312.0,0.155,FAUC,0.5760000000000001,7478.52,14.52
2E9,312.0,0.155,FAUC,0.5760000000000001,7478.73,14.73
2E9,312.0,0.465,FAUC,0.883,7478.77,14.77
2E9,312.0,2.0140000000000002,FAUC,0.882,7479.01,15.01
2E9,312.0,0.155,FAUC,0.5760000000000001,7479.05,15.05
2E9,312.0,0.155,FAUC,0.5760000000000001,7479.06,15.06
2E9,312.0,0.31,FAUC,0.49,7479.22,15.22
2E9,312.0,1.239,FAUC,0.36,7479.26,15.26
2E9,312.0,0.62,FAUC,0.43200000000000005,7479.31,15.31
2E9,312.0,0.774,FAUC,1.187,7479.64,15.64
2E9,312.0,0.155,FAUC,0.5760000000000001,7479.68,15.68
2E9,312.0,0.155,FAUC,0.5760000000000001,7479.68,15.68
2E9,312.0,1.3940000000000001,FAUC,1.805,7479.8,15.8
2E9,312.0,0.155,FAUC,0.461,7480.03,16.03
2E9,312.0,0.155,FAUC,0.461,7480.06,16.06
2E9,312.0,8.984,SHWR,1.561,7480.29,16.29
2E9,312.0,0.155,FAUC,0.5760000000000001,7480.6,16.6
2E9,312.0,0.31,FAUC,0.95,7480.74,16.74
2E9,312.0,0.465,FAUC,0.5760000000000001,7480.78,16.78
2E9,312.0,0.31,FAUC,0.5760000000000001,7480.8,16.8
2E9,312.0,0.31,FAUC,0.49,7480.82,16.82
2E9,312.0,0.31,FAUC,0.8059999999999999,7480.85,16.85
2E9,312.0,0.155,FAUC,0.7490000000000001,7481.09,17.09
2E9,312.0,0.155,FAUC,0.9790000000000001,7481.14,17.14
2E9,312.0,0.31,FAUC,0.49,7481.16,17.16
2E9,312.0,0.62,FAUC,0.475,7481.24,17.24
2E9,312.0,0.31,FAUC,1.0659999999999998,7481.26,17.26
2E9,312.0,0.62,FAUC,0.475,7481.44,17.44
2E9,312.0,7.59,SHWR,2.0,7481.61,17.61
2E9,312.0,1.5490000000000002,FAUC,0.8290000000000001,7482.33,18.33
2E9,312.0,0.774,FAUC,0.5760000000000001,7482.53,18.53
2E9,312.0,0.31,FAUC,1.0659999999999998,7482.61,18.61
2E9,312.0,0.155,FAUC,0.5760000000000001,7483.02,19.02
2E9,312.0,0.31,FAUC,0.49,7483.32,19.32
2E9,312.0,0.155,FAUC,0.5760000000000001,7483.44,19.44
2E9,312.0,0.155,FAUC,0.461,7483.56,19.56
2E9,312.0,0.155,FAUC,0.5760000000000001,7483.65,19.65
2E9,312.0,0.155,FAUC,0.5760000000000001,7484.38,20.38
2E9,312.0,0.155,FAUC,0.5760000000000001,7484.93,20.93
2E9,312.0,0.31,FAUC,0.49,7484.98,20.98
2E9,312.0,0.155,FAUC,0.461,7485.0,21.0
2E9,312.0,2.943,BATH,3.322,7485.12,21.12
2E9,312.0,0.31,FAUC,0.49,7485.73,21.73
2E9,312.0,0.62,FAUC,0.619,7485.82,21.82
2E9,312.0,0.929,FAUC,0.71,7486.26,22.26
2E9,312.0,0.465,FAUC,1.344,7486.92,22.92
2E9,312.0,0.31,FAUC,0.662,7487.52,23.52
2E9,312.0,5.266,FAUC,1.228,7487.58,23.58
2E9,312.0,2.323,FAUC,1.736,7487.63,23.63
2E9,312.0,0.155,FAUC,0.8059999999999999,7487.81,23.81
2E9,312.0,0.155,FAUC,0.461,7487.83,23.83
2D7,313.0,2.358,FAUC,1.056,7488.59,0.59
2D7,313.0,5.502000000000001,SHWR,1.2329999999999999,7496.91,8.91
2D7,313.0,2.489,FAUC,1.061,7497.29,9.29
2D7,313.0,2.096,FAUC,1.069,7497.43,9.43
2D7,313.0,0.131,FAUC,0.34600000000000003,7497.78,9.78
2D7,313.0,0.262,FAUC,0.49,7497.79,9.79
2D7,313.0,1.4409999999999998,FAUC,0.728,7498.35,10.35
2D7,313.0,0.262,FAUC,0.605,7498.46,10.46
2D7,313.0,0.131,FAUC,0.8059999999999999,7498.47,10.47
2D7,313.0,0.39299999999999996,FAUC,0.518,7498.55,10.55
2D7,313.0,0.131,FAUC,0.518,7498.85,10.85
2D7,313.0,0.7859999999999999,FAUC,0.893,7498.86,10.86
2D7,313.0,0.131,FAUC,0.7490000000000001,7499.06,11.06
2D7,313.0,0.524,FAUC,0.778,7499.28,11.28
2D7,313.0,0.39299999999999996,FAUC,0.614,7499.82,11.82
2D7,313.0,1.048,FAUC,0.569,7499.94,11.94
2D7,313.0,2.358,FAUC,1.101,7500.9,12.9
2D7,313.0,8.123,SHWR,1.237,7502.3,14.3
2D7,313.0,0.262,FAUC,0.374,7504.84,16.84
2D7,313.0,3.668,SHWR,1.881,7504.93,16.93
2D7,313.0,0.262,FAUC,0.778,7505.02,17.02
2D7,313.0,0.131,FAUC,0.461,7505.41,17.41
2D7,313.0,0.131,FAUC,0.461,7505.5,17.5
2D7,313.0,0.131,FAUC,0.518,7505.53,17.53
2D7,313.0,0.131,FAUC,0.461,7505.64,17.64
2D7,313.0,0.655,FAUC,0.599,7505.7,17.7
2D7,313.0,0.655,FAUC,0.6679999999999999,7505.74,17.74
2D7,313.0,2.358,FAUC,1.117,7505.78,17.78
2D7,313.0,0.131,FAUC,0.28800000000000003,7505.88,17.88
2D7,313.0,0.262,FAUC,0.8640000000000001,7505.88,17.88
2D7,313.0,0.131,FAUC,0.7490000000000001,7506.62,18.62
2D7,313.0,0.262,FAUC,0.95,7506.64,18.64
2D7,313.0,0.262,FAUC,0.922,7506.68,18.68
2D7,313.0,0.524,FAUC,0.7340000000000001,7506.69,18.69
2D7,313.0,0.7859999999999999,FAUC,0.624,7506.71,18.71
2D7,313.0,0.131,FAUC,0.518,7506.98,18.98
2D7,313.0,0.262,FAUC,0.8640000000000001,7507.09,19.09
2D7,313.0,0.917,FAUC,0.815,7507.11,19.11
2D7,313.0,0.39299999999999996,FAUC,0.902,7507.93,19.93
2D7,313.0,1.5719999999999998,FAUC,0.643,7508.1,20.1
2D7,313.0,0.131,FAUC,0.34600000000000003,7509.62,21.62
2D7,313.0,3.93,BATH,1.77,7509.63,21.63
2D7,313.0,0.39299999999999996,FAUC,0.461,7509.72,21.72
2D7,313.0,0.262,FAUC,0.40299999999999997,7509.74,21.74
2D7,313.0,0.131,FAUC,0.518,7509.74,21.74
2D7,313.0,2.096,FAUC,0.598,7509.78,21.78
2D7,313.0,0.39299999999999996,FAUC,0.73,7509.86,21.86
2D7,313.0,0.7859999999999999,FAUC,0.634,7509.91,21.91
2D7,313.0,0.917,FAUC,0.667,7509.95,21.95
2D7,313.0,0.262,FAUC,0.634,7509.99,21.99
2D7,313.0,1.5719999999999998,FAUC,0.5760000000000001,7510.01,22.01
2D7,313.0,0.262,FAUC,0.634,7510.05,22.05
1D9,314.0,1.6669999999999998,DWSH,1.145,7513.3,1.3
1D9,314.0,1.5,DWSH,1.014,7513.87,1.87
1D9,314.0,0.131,FAUC,0.40299999999999997,7514.09,2.09
1D9,314.0,1.3330000000000002,DWSH,1.179,7514.1,2.1
1D9,314.0,0.131,FAUC,0.28800000000000003,7518.75,6.75
1D9,314.0,0.39299999999999996,FAUC,1.44,7518.76,6.76
1D9,314.0,0.524,FAUC,1.426,7518.77,6.77
1D9,314.0,0.7859999999999999,FAUC,1.018,7519.02,7.02
1D9,314.0,0.262,FAUC,1.9869999999999999,7519.22,7.22
1D9,314.0,0.655,FAUC,1.452,7519.23,7.23
1D9,314.0,0.39299999999999996,FAUC,1.037,7519.51,7.51
1D9,314.0,0.917,FAUC,1.16,7521.37,9.37
1D9,314.0,0.131,FAUC,2.3040000000000003,7521.38,9.38
1D9,314.0,0.262,FAUC,1.094,7521.8,9.8
1D9,314.0,0.524,FAUC,1.44,7521.82,9.82
1D9,314.0,0.131,FAUC,0.28800000000000003,7522.19,10.19
1D9,314.0,0.131,FAUC,0.922,7522.78,10.78
1D9,314.0,0.131,FAUC,0.5760000000000001,7522.81,10.81
1D9,314.0,0.655,FAUC,1.2790000000000001,7523.27,11.27
1D9,314.0,0.131,FAUC,0.8059999999999999,7524.5,12.5
1D9,314.0,0.655,FAUC,1.1520000000000001,7524.68,12.68
1D9,314.0,0.131,FAUC,0.28800000000000003,7524.73,12.73
1D9,314.0,0.262,FAUC,0.605,7524.75,12.75
1D9,314.0,0.131,FAUC,1.325,7524.99,12.99
1D9,314.0,0.7859999999999999,FAUC,1.037,7525.25,13.25
1D9,314.0,0.39299999999999996,FAUC,1.133,7525.26,13.26
1D9,314.0,1.4409999999999998,FAUC,1.6019999999999999,7526.26,14.26
1D9,314.0,0.39299999999999996,FAUC,0.672,7526.3,14.3
1D9,314.0,0.131,FAUC,0.40299999999999997,7526.46,14.46
1D9,314.0,0.131,FAUC,0.28800000000000003,7526.5,14.5
1D9,314.0,0.131,FAUC,1.094,7526.75,14.75
1D9,314.0,0.7859999999999999,FAUC,1.6130000000000002,7526.77,14.77
1D9,314.0,0.131,FAUC,0.28800000000000003,7526.8,14.8
1D9,314.0,0.131,FAUC,0.28800000000000003,7526.8,14.8
1D9,314.0,0.131,FAUC,2.131,7527.07,15.07
1D9,314.0,0.262,FAUC,0.893,7528.47,16.47
1D9,314.0,0.131,FAUC,0.518,7529.29,17.29
1D9,314.0,0.262,FAUC,0.835,7529.39,17.39
1D9,314.0,0.131,FAUC,0.8059999999999999,7529.43,17.43
1D9,314.0,0.131,FAUC,0.922,7529.44,17.44
1D9,314.0,0.39299999999999996,FAUC,1.229,7529.44,17.44
1D9,314.0,0.262,FAUC,0.49,7529.61,17.61
1D9,314.0,0.524,FAUC,1.123,7529.99,17.99
1D9,314.0,0.131,FAUC,0.9790000000000001,7530.04,18.04
1D9,314.0,0.131,FAUC,0.518,7530.17,18.17
1D9,314.0,0.262,FAUC,1.037,7530.31,18.31
1D9,314.0,0.131,FAUC,0.5760000000000001,7530.32,18.32
1D9,314.0,1.834,FAUC,1.469,7530.33,18.33
1D9,314.0,0.262,FAUC,0.893,7530.39,18.39
1D9,314.0,0.524,FAUC,1.3969999999999998,7530.4,18.4
1D9,314.0,0.131,FAUC,0.518,7530.59,18.59
1D9,314.0,0.131,FAUC,0.28800000000000003,7530.6,18.6
1D9,314.0,0.262,FAUC,1.094,7530.89,18.89
1D9,314.0,0.524,FAUC,1.3969999999999998,7532.29,20.29
1D9,314.0,0.524,FAUC,1.253,7532.3,20.3
1D9,314.0,0.131,FAUC,0.518,7533.29,21.29
1D9,314.0,0.655,FAUC,1.198,7533.87,21.87
1D9,314.0,0.131,FAUC,0.40299999999999997,7533.89,21.89
1D9,314.0,0.262,FAUC,0.691,7533.9,21.9
1D9,314.0,0.131,FAUC,0.28800000000000003,7533.97,21.97
1D9,314.0,8.908999999999999,SHWR,2.0,7534.09,22.09
1D9,314.0,0.39299999999999996,FAUC,0.941,7534.3,22.3
1D9,314.0,0.131,FAUC,0.28800000000000003,7534.32,22.32
4H8,315.0,0.39299999999999996,FAUC,0.768,7543.66,7.66
4H8,315.0,0.131,FAUC,0.922,7544.5,8.5
4H8,315.0,6.026,SHWR,1.672,7544.93,8.93
4H8,315.0,5.763999999999999,SHWR,1.692,7544.94,8.94
4H8,315.0,2.333,CWSH,1.396,7545.07,9.07
4H8,315.0,0.131,FAUC,0.518,7545.2,9.2
4H8,315.0,1.167,CWSH,1.251,7545.33,9.33
4H8,315.0,1.0,CWSH,1.032,7545.37,9.37
4H8,315.0,1.5,CWSH,1.2429999999999999,7545.41,9.41
4H8,315.0,0.33299999999999996,CWSH,1.114,7545.45,9.45
4H8,315.0,1.5,CWSH,1.291,7545.52,9.52
4H8,315.0,0.5,CWSH,0.878,7545.59,9.59
4H8,315.0,1.3330000000000002,CWSH,1.32,7545.68,9.68
4H8,315.0,0.5,CWSH,1.065,7545.72,9.72
4H8,315.0,2.167,CWSH,1.617,7546.4,10.4
4H8,315.0,0.131,FAUC,0.691,7546.45,10.45
4H8,315.0,0.833,CWSH,1.71,7546.71,10.71
4H8,315.0,1.5,CWSH,1.6869999999999998,7546.75,10.75
4H8,315.0,1.5,CWSH,1.72,7546.85,10.85
4H8,315.0,1.5,CWSH,1.74,7547.01,11.01
4H8,315.0,1.8330000000000002,CWSH,1.4780000000000002,7547.54,11.54
4H8,315.0,0.667,CWSH,1.1520000000000001,7547.64,11.64
4H8,315.0,1.0,CWSH,1.229,7547.84,11.84
4H8,315.0,1.3330000000000002,CWSH,1.421,7547.88,11.88
4H8,315.0,1.0,CWSH,1.1179999999999999,7547.92,11.92
4H8,315.0,1.5,CWSH,1.518,7547.98,11.98
4H8,315.0,0.262,FAUC,1.584,7547.99,11.99
4H8,315.0,0.33299999999999996,CWSH,1.217,7548.03,12.03
4H8,315.0,1.6669999999999998,CWSH,1.349,7548.15,12.15
4H8,315.0,2.0,CWSH,1.114,7548.73,12.73
4H8,315.0,0.833,CWSH,0.97,7549.03,13.03
4H8,315.0,1.3330000000000002,CWSH,1.099,7549.07,13.07
4H8,315.0,1.3330000000000002,CWSH,1.099,7549.17,13.17
4H8,315.0,0.667,CWSH,1.0270000000000001,7549.2,13.2
4H8,315.0,0.667,CWSH,1.0,7549.22,13.22
4H8,315.0,1.3330000000000002,CWSH,1.099,7549.23,13.23
4H8,315.0,1.0,CWSH,0.9129999999999999,7549.27,13.27
4H8,315.0,1.3330000000000002,CWSH,0.956,7549.3,13.3
4H8,315.0,1.5,CWSH,1.119,7549.33,13.33
4H8,315.0,1.6669999999999998,CWSH,1.6680000000000001,7549.9,13.9
4H8,315.0,0.667,CWSH,1.3219999999999998,7549.96,13.96
4H8,315.0,0.667,CWSH,1.431,7550.21,14.21
4H8,315.0,1.3330000000000002,CWSH,1.558,7550.25,14.25
4H8,315.0,1.167,CWSH,1.806,7550.35,14.35
4H8,315.0,0.667,CWSH,1.148,7550.45,14.45
4H8,315.0,0.667,CWSH,1.119,7550.47,14.47
4H8,315.0,1.3330000000000002,CWSH,1.754,7550.5,14.5
4H8,315.0,14.804,SHWR,1.9409999999999998,7550.58,14.58
4H8,315.0,0.39299999999999996,FAUC,0.499,7551.64,15.64
4H8,315.0,0.39299999999999996,FAUC,0.96,7553.8,17.8
4H8,315.0,1.048,FAUC,0.9359999999999999,7554.27,18.27
4H8,315.0,1.5719999999999998,FAUC,3.3360000000000003,7554.31,18.31
4H8,315.0,0.655,FAUC,1.1059999999999999,7554.32,18.32
4H8,315.0,2.489,FAUC,1.304,7554.38,18.38
4H8,315.0,0.131,FAUC,1.094,7554.44,18.44
4H8,315.0,0.262,FAUC,0.9790000000000001,7554.45,18.45
4H8,315.0,0.262,FAUC,0.547,7554.47,18.47
4H8,315.0,0.131,FAUC,0.518,7554.48,18.48
4H8,315.0,1.179,FAUC,0.768,7554.53,18.53
4H8,315.0,0.131,FAUC,0.518,7554.57,18.57
4H8,315.0,0.262,FAUC,0.893,7554.57,18.57
4H8,315.0,0.524,FAUC,1.21,7554.58,18.58
4H8,315.0,0.131,FAUC,0.691,7554.6,18.6
4H8,315.0,0.917,FAUC,1.3,7554.63,18.63
4H8,315.0,0.524,FAUC,0.49,7554.66,18.66
4H8,315.0,0.262,FAUC,1.1520000000000001,7554.66,18.66
4H8,315.0,0.131,FAUC,0.691,7554.68,18.68
4H8,315.0,0.917,FAUC,0.815,7554.7,18.7
4H8,315.0,0.39299999999999996,FAUC,0.5379999999999999,7554.74,18.74
4H8,315.0,0.655,FAUC,1.567,7554.76,18.76
4H8,315.0,0.917,FAUC,1.1440000000000001,7554.78,18.78
4H8,315.0,0.39299999999999996,FAUC,0.883,7554.83,18.83
4H8,315.0,0.655,FAUC,0.726,7554.84,18.84
4H8,315.0,0.524,FAUC,0.8059999999999999,7554.91,18.91
4H8,315.0,0.655,FAUC,0.852,7554.98,18.98
4H8,315.0,1.179,FAUC,1.011,7555.13,19.13
4H8,315.0,0.524,FAUC,0.59,7555.3,19.3
4H8,315.0,0.655,FAUC,0.852,7555.57,19.57
4H8,315.0,0.655,FAUC,0.922,7555.63,19.63
4H8,315.0,0.524,FAUC,1.21,7555.7,19.7
4H8,315.0,0.131,FAUC,0.691,7556.25,20.25
4H8,315.0,0.131,FAUC,0.922,7556.26,20.26
4H8,315.0,0.7859999999999999,FAUC,1.334,7556.55,20.55
4H8,315.0,0.39299999999999996,FAUC,1.018,7556.77,20.77
1D8,316.0,0.16699999999999998,FAUC,0.922,7567.34,7.34
1D8,316.0,0.16699999999999998,FAUC,0.34600000000000003,7567.35,7.35
1D8,316.0,2.333,FAUC,1.09,7567.42,7.42
1D8,316.0,12.5,SHWR,1.787,7567.75,7.75
1D8,316.0,1.167,FAUC,0.7490000000000001,7568.0,8.0
1D8,316.0,0.833,FAUC,0.53,7568.03,8.03
1D8,316.0,0.16699999999999998,FAUC,0.34600000000000003,7568.19,8.19
1D8,316.0,1.0,FAUC,0.778,7575.19,15.19
1D8,316.0,3.333,FAUC,2.569,7575.21,15.21
1D8,316.0,1.6669999999999998,FAUC,2.218,7575.27,15.27
1D8,316.0,2.5,FAUC,2.93,7575.3,15.3
1D8,316.0,0.16699999999999998,FAUC,0.922,7575.46,15.46
1D8,316.0,0.667,FAUC,1.454,7576.06,16.06
1D8,316.0,0.16699999999999998,FAUC,0.634,7577.38,17.38
1D8,316.0,0.16699999999999998,FAUC,1.2670000000000001,7577.74,17.74
1D8,316.0,0.16699999999999998,FAUC,0.461,7577.76,17.76
1D8,316.0,0.833,FAUC,0.7140000000000001,7580.61,20.61
1D3,317.0,0.62,FAUC,0.418,7592.15,8.15
1D3,317.0,0.155,FAUC,0.34600000000000003,7592.15,8.15
1D3,317.0,0.465,FAUC,0.442,7592.17,8.17
1D3,317.0,0.155,FAUC,0.28800000000000003,7592.17,8.17
1D3,317.0,0.155,FAUC,0.28800000000000003,7592.2,8.2
1D3,317.0,0.31,FAUC,0.691,7592.44,8.44
1D3,317.0,0.465,FAUC,0.691,7592.47,8.47
1D3,317.0,0.155,FAUC,1.094,7592.53,8.53
1D3,317.0,0.62,FAUC,1.598,7594.93,10.93
1D3,317.0,0.62,FAUC,1.426,7594.94,10.94
1D3,317.0,0.155,FAUC,0.28800000000000003,7595.31,11.31
1D3,317.0,0.31,FAUC,0.28800000000000003,7595.33,11.33
1D3,317.0,0.155,FAUC,0.9790000000000001,7596.98,12.98
1D3,317.0,0.31,FAUC,1.296,7596.98,12.98
1D3,317.0,0.155,FAUC,0.8059999999999999,7597.0,13.0
1D3,317.0,0.155,FAUC,0.28800000000000003,7597.07,13.07
1D3,317.0,0.155,FAUC,0.28800000000000003,7597.09,13.09
1D3,317.0,0.155,FAUC,0.461,7597.1,13.1
1D3,317.0,0.155,FAUC,0.28800000000000003,7597.14,13.14
1D3,317.0,0.155,FAUC,0.28800000000000003,7597.18,13.18
1D3,317.0,0.31,FAUC,0.28800000000000003,7597.19,13.19
1D3,317.0,0.155,FAUC,0.28800000000000003,7597.2,13.2
1D3,317.0,0.31,FAUC,0.28800000000000003,7597.25,13.25
1D3,317.0,0.62,FAUC,1.368,7598.23,14.23
1D3,317.0,4.833,CWSH,1.3419999999999999,7598.94,14.94
1D3,317.0,0.155,FAUC,0.34600000000000003,7599.15,15.15
1D3,317.0,0.155,FAUC,0.5760000000000001,7599.17,15.17
1D3,317.0,0.155,FAUC,0.28800000000000003,7599.18,15.18
1D3,317.0,0.155,FAUC,0.28800000000000003,7599.21,15.21
1D3,317.0,0.31,FAUC,0.317,7599.24,15.24
1D3,317.0,3.5,CWSH,1.413,7599.55,15.55
1D3,317.0,0.155,FAUC,0.40299999999999997,7599.68,15.68
1D3,317.0,0.5,CWSH,1.23,7599.71,15.71
1D3,317.0,0.5,CWSH,1.203,7599.72,15.72
1D3,317.0,0.155,FAUC,0.922,7599.74,15.74
1D3,317.0,0.31,FAUC,0.49,7599.79,15.79
1D3,317.0,0.155,FAUC,0.28800000000000003,7599.9,15.9
1D3,317.0,0.31,FAUC,1.296,7603.1,19.1
1D3,317.0,0.31,FAUC,0.34600000000000003,7605.51,21.51
1D3,317.0,0.155,FAUC,0.28800000000000003,7605.55,21.55
1D3,317.0,0.155,FAUC,0.40299999999999997,7605.57,21.57
1D3,317.0,0.155,FAUC,0.518,7605.59,21.59
1D3,317.0,0.155,FAUC,0.28800000000000003,7605.66,21.66
1D3,317.0,0.155,FAUC,0.28800000000000003,7605.67,21.67
6E0,318.0,1.4409999999999998,FAUC,0.953,7614.74,6.74
6E0,318.0,0.655,FAUC,0.991,7614.75,6.75
6E0,318.0,0.131,FAUC,0.518,7617.11,9.11
6E0,318.0,0.131,FAUC,0.691,7617.11,9.11
6E0,318.0,0.262,FAUC,0.605,7617.35,9.35
6E0,318.0,0.131,FAUC,0.518,7618.74,10.74
6E0,318.0,0.131,FAUC,0.34600000000000003,7618.74,10.74
6E0,318.0,0.131,FAUC,1.555,7619.06,11.06
6E0,318.0,0.39299999999999996,FAUC,0.307,7619.13,11.13
6E0,318.0,0.131,FAUC,0.9790000000000001,7619.14,11.14
6E0,318.0,0.131,FAUC,0.34600000000000003,7619.16,11.16
6E0,318.0,0.131,FAUC,0.518,7619.43,11.43
6E0,318.0,0.262,FAUC,0.922,7619.44,11.44
6E0,318.0,2.5,CWSH,1.044,7619.59,11.59
6E0,318.0,1.167,CWSH,0.951,7619.86,11.86
6E0,318.0,1.965,FAUC,0.465,7619.89,11.89
6E0,318.0,1.5,CWSH,1.031,7619.94,11.94
6E0,318.0,3.167,CWSH,1.0290000000000001,7620.06,12.06
6E0,318.0,1.0,CWSH,1.001,7620.12,12.12
6E0,318.0,0.5,CWSH,0.532,7620.15,12.15
6E0,318.0,2.333,CWSH,1.135,7620.21,12.21
6E0,318.0,0.5,CWSH,0.418,7620.25,12.25
6E0,318.0,2.167,CWSH,1.335,7620.92,12.92
6E0,318.0,0.39299999999999996,FAUC,1.69,7621.01,13.01
6E0,318.0,0.833,CWSH,1.226,7621.09,13.09
6E0,318.0,1.167,CWSH,1.208,7621.18,13.18
